user_id,item_id,rating,timestamp,category
365,244,1,1616657369,Sports
746,129,2,1667309770,Toys
787,290,4,1616309506,Clothing
186,345,1,1660708117,Clothing
364,486,2,1637632362,Home
504,177,4,1632190868,Electronics
346,79,1,1638753718,Sports
146,303,3,1652250663,Books
640,165,4,1641900011,Sports
360,268,5,1623439584,Home
497,232,2,1628546752,Sports
710,461,2,1610302973,Sports
621,36,3,1661899757,Sports
59,225,3,1625977148,Sports
697,413,4,1617596099,Electronics
7,107,3,1639233787,Clothing
209,211,2,1626176012,Sports
961,483,1,1629112584,Home
481,305,2,1672048207,Books
912,38,2,1610753663,Electronics
26,427,2,1619302054,Toys
301,77,2,1652274619,Home
331,318,5,1611599951,Books
496,236,3,1664006544,Books
913,155,2,1642130422,Beauty
578,254,2,1661147504,Clothing
213,333,1,1632649086,Electronics
907,397,1,1649336708,Books
765,367,3,1670446998,Electronics
572,260,1,1619801137,Books
979,203,2,1669580216,Beauty
23,328,3,1670286652,Books
104,84,4,1654616066,Clothing
378,394,4,1624867863,Toys
704,375,5,1658933090,Toys
969,295,2,1636858715,Books
436,271,2,1668830306,Books
461,37,1,1625583715,Clothing
35,91,1,1612532124,Home
927,337,1,1611239837,Clothing
713,358,4,1616047083,Sports
699,207,1,1648967886,Home
808,163,4,1610752549,Books
693,316,4,1665429968,Beauty
924,499,5,1634765227,Clothing
279,135,3,1671876688,Home
356,153,5,1618990705,Toys
602,451,1,1636299219,Books
329,11,2,1665882563,Books
473,98,5,1659277931,Clothing
838,191,5,1612568794,Home
148,94,2,1629067745,Beauty
537,138,4,1656736797,Electronics
135,479,1,1663149058,Beauty
540,141,4,1622449718,Toys
584,55,5,1626833168,Clothing
514,193,1,1615220508,Beauty
448,130,2,1664898326,Books
907,381,3,1615166711,Home
245,420,1,1611163636,Books
448,49,4,1664608511,Home
775,437,5,1621087897,Books
253,175,3,1656540804,Home
12,118,4,1653822162,Clothing
159,381,4,1642318651,Home
96,6,1,1661004019,Books
922,366,5,1632837669,Home
706,46,5,1621138970,Toys
712,435,1,1660399835,Toys
541,426,3,1622056843,Sports
363,195,4,1669524653,Home
822,34,5,1636762703,Electronics
721,340,1,1613393353,Clothing
754,322,2,1647657162,Sports
587,87,1,1669028837,Sports
634,324,3,1627796941,Sports
692,464,3,1643343170,Sports
719,439,1,1630812965,Home
400,10,3,1664747524,Toys
7,311,3,1664493558,Toys
85,162,2,1618558953,Clothing
561,145,1,1632671925,Electronics
154,27,5,1615498386,Home
922,431,4,1618465485,Clothing
994,494,4,1643194636,Home
511,218,3,1636790821,Electronics
997,30,3,1654176976,Books
391,301,1,1616415645,Books
899,279,1,1622150658,Beauty
188,395,1,1671594335,Electronics
4,251,1,1647166910,Sports
238,314,2,1636051261,Sports
226,367,3,1625103038,Electronics
925,249,4,1620230862,Home
451,89,5,1635354615,Sports
370,166,4,1643827308,Books
674,327,4,1667796101,Home
43,381,2,1637035018,Home
992,65,5,1647210496,Home
638,241,5,1631335535,Clothing
670,53,4,1662934515,Electronics
499,251,1,1648047868,Sports
40,37,3,1626043596,Clothing
387,343,1,1657606642,Books
70,438,1,1661328380,Books
763,43,4,1611400962,Sports
553,28,2,1618538618,Home
412,189,2,1634245589,Sports
699,132,1,1657057766,Electronics
343,434,5,1613579624,Toys
981,236,3,1618885677,Books
663,384,4,1658523167,Toys
998,14,2,1646686949,Sports
323,184,1,1615956164,Sports
666,480,1,1644982174,Books
460,16,4,1638776240,Clothing
608,378,1,1622191814,Books
760,370,5,1633449732,Electronics
545,225,5,1660858915,Sports
586,269,3,1648937814,Home
319,167,2,1664688256,Home
511,225,5,1664984630,Sports
264,489,4,1627024466,Toys
631,453,5,1662827108,Beauty
43,403,3,1642349895,Sports
839,344,1,1662629344,Sports
841,431,1,1620160601,Clothing
175,92,2,1611337121,Electronics
988,359,5,1644550714,Sports
726,226,4,1645690544,Home
291,3,1,1612773883,Clothing
492,165,4,1663029379,Sports
969,257,1,1621812495,Clothing
351,442,3,1671455403,Toys
936,464,5,1629288583,Sports
189,423,4,1652281890,Clothing
122,260,1,1618373522,Books
705,458,3,1667711870,Beauty
619,186,5,1649497996,Home
903,133,3,1670460733,Sports
193,365,2,1661638387,Books
710,479,1,1623310538,Beauty
358,438,5,1625251854,Books
653,219,2,1646524969,Home
31,128,5,1628724515,Books
334,273,1,1655747681,Clothing
239,418,3,1611546136,Beauty
371,364,1,1627207846,Sports
708,231,4,1649410463,Beauty
618,72,1,1655917598,Clothing
801,310,3,1644158138,Home
916,328,3,1669453097,Books
615,416,1,1617946452,Home
694,197,2,1665812608,Books
19,342,1,1613616915,Books
616,70,3,1621833692,Home
190,60,2,1609657479,Toys
223,454,2,1619331615,Electronics
510,66,5,1653935949,Beauty
777,46,4,1609970472,Toys
914,338,3,1652841678,Electronics
604,376,5,1651437414,Electronics
282,84,4,1609790464,Clothing
672,40,1,1619491799,Clothing
398,401,3,1669476389,Toys
892,485,1,1635173553,Beauty
460,234,2,1618207524,Beauty
666,95,4,1636988890,Books
8,248,5,1671838141,Toys
558,426,1,1670421051,Sports
349,161,5,1635977333,Electronics
144,305,5,1609992815,Books
417,162,5,1672077925,Clothing
899,418,3,1611368808,Beauty
917,286,2,1635430319,Clothing
770,219,1,1669669331,Home
317,380,1,1621536768,Beauty
132,274,2,1622174771,Sports
430,186,3,1667792336,Home
933,212,4,1650632178,Electronics
567,56,2,1635724017,Home
199,17,4,1624827580,Sports
493,238,3,1630274611,Clothing
204,132,2,1672377247,Electronics
965,8,3,1666189286,Home
926,130,1,1650509460,Books
194,201,1,1630418839,Electronics
891,405,2,1671835980,Home
872,122,1,1665651470,Clothing
791,22,3,1631246624,Electronics
888,193,5,1613176088,Beauty
453,108,1,1626073709,Electronics
934,465,3,1613458739,Toys
642,216,1,1636562229,Books
355,215,3,1650224184,Sports
707,415,3,1634002967,Toys
85,446,5,1645020686,Books
558,341,1,1627532854,Books
429,119,5,1667406595,Clothing
422,5,1,1664649953,Sports
323,181,2,1636684958,Beauty
1,365,2,1663023268,Books
496,376,2,1627396548,Electronics
535,149,3,1657103126,Clothing
664,403,5,1638546857,Sports
778,179,3,1637266114,Home
908,232,4,1623336183,Sports
920,307,2,1671851502,Electronics
116,300,3,1664304978,Electronics
26,167,4,1653707435,Home
144,43,5,1650942651,Sports
330,419,3,1658720500,Home
208,183,5,1643418958,Books
537,179,1,1665475628,Home
485,324,3,1660505583,Sports
55,37,2,1666229903,Clothing
958,288,1,1634382167,Beauty
33,233,3,1626390062,Electronics
915,3,2,1651008509,Clothing
435,51,5,1663834014,Books
596,426,2,1624089385,Sports
612,22,1,1662773313,Electronics
843,116,1,1635267274,Beauty
596,63,2,1660020851,Electronics
534,497,1,1634769216,Toys
249,158,1,1659954959,Home
425,67,4,1634407949,Sports
832,308,4,1672108936,Electronics
556,451,2,1650325684,Books
942,100,2,1664766444,Electronics
681,468,3,1609787678,Sports
508,145,4,1654025513,Electronics
629,264,2,1634691357,Books
718,115,4,1614497444,Electronics
983,1,5,1612975265,Electronics
169,325,2,1624843031,Sports
797,39,3,1624490570,Toys
72,382,1,1652078658,Electronics
191,350,3,1646835205,Toys
300,106,5,1659827320,Books
950,246,2,1621948329,Beauty
266,238,5,1645082406,Clothing
512,261,3,1647347422,Electronics
52,497,2,1666525688,Toys
259,476,5,1639853420,Home
478,489,2,1651199550,Toys
386,87,4,1627750249,Sports
802,48,5,1654086094,Sports
739,270,3,1653373690,Clothing
249,201,2,1656578040,Electronics
813,18,1,1625752337,Books
351,155,3,1656386894,Beauty
66,490,3,1626365327,Toys
574,365,1,1631021125,Books
804,164,5,1652999907,Sports
119,495,1,1650427606,Electronics
586,79,2,1609849069,Sports
824,182,3,1610368450,Beauty
513,480,2,1614340609,Books
102,442,3,1610088064,Toys
782,497,1,1640808493,Toys
464,365,1,1610439720,Books
949,396,2,1643573703,Beauty
201,251,1,1624030741,Sports
431,237,2,1611153610,Sports
594,477,1,1672110749,Electronics
44,385,1,1624863978,Sports
293,290,5,1658516520,Clothing
584,201,4,1647241443,Electronics
561,416,5,1652229723,Home
984,276,1,1654553160,Books
483,424,5,1619708594,Books
103,176,3,1630274353,Books
673,264,2,1613870179,Books
42,131,2,1623911704,Sports
327,21,1,1614291046,Home
247,377,3,1645473881,Electronics
769,334,1,1672132693,Books
691,48,1,1650516326,Sports
82,483,3,1633323946,Home
282,272,4,1636232234,Sports
268,229,3,1662526855,Clothing
743,139,5,1671347508,Beauty
40,137,4,1632727687,Beauty
620,388,4,1647982246,Sports
848,484,5,1630119894,Clothing
915,242,2,1667562493,Books
658,383,4,1639063273,Books
856,297,5,1658476466,Sports
582,495,3,1648543328,Electronics
565,350,4,1641640596,Toys
423,237,1,1626138120,Sports
521,130,4,1634584458,Books
864,338,3,1640777196,Electronics
95,443,5,1651128204,Sports
412,328,3,1639581285,Books
105,144,3,1653284257,Beauty
691,187,5,1659170057,Books
293,488,3,1661912339,Electronics
587,489,3,1665894158,Toys
100,289,5,1651579941,Books
389,201,2,1615488431,Electronics
135,436,1,1642744515,Toys
9,338,4,1629226364,Electronics
803,257,4,1611522033,Clothing
632,53,3,1657970593,Electronics
448,442,5,1664929669,Toys
183,73,4,1667990487,Home
188,401,2,1622561598,Toys
143,434,2,1635271165,Toys
1,228,1,1655330790,Electronics
214,43,3,1627094809,Sports
491,93,5,1644481284,Electronics
929,58,2,1639645147,Electronics
524,391,2,1663486993,Toys
901,368,5,1631935220,Beauty
110,416,5,1613468945,Home
964,263,3,1645391001,Home
546,306,2,1634104409,Electronics
295,356,2,1650882533,Books
338,234,3,1622645227,Beauty
29,136,5,1662191042,Home
414,176,2,1614711036,Books
811,359,5,1669223373,Sports
262,41,3,1652682194,Beauty
233,149,4,1671334968,Clothing
742,328,2,1644844955,Books
668,490,4,1668462129,Toys
285,254,1,1645622662,Clothing
962,174,5,1649146376,Sports
257,127,1,1666826999,Books
202,428,4,1667561314,Home
458,435,2,1670099344,Toys
833,126,1,1660029678,Toys
274,202,1,1663279379,Electronics
931,491,1,1650635174,Beauty
243,21,2,1619794233,Home
423,177,1,1648813426,Electronics
244,222,2,1625036877,Electronics
339,347,5,1671436247,Clothing
259,40,1,1626040580,Clothing
185,396,3,1628092164,Beauty
271,47,4,1629957212,Electronics
555,270,1,1612755812,Clothing
601,146,2,1645733989,Beauty
501,148,3,1631285470,Home
473,500,5,1629986116,Clothing
868,258,5,1654341160,Sports
921,449,5,1622183790,Toys
382,29,1,1661888344,Toys
915,32,5,1620064282,Electronics
309,481,1,1641022060,Sports
73,423,5,1614826393,Clothing
12,413,2,1663274568,Electronics
356,438,2,1638975837,Books
237,385,4,1644686732,Sports
958,111,3,1626676681,Toys
754,8,3,1663395615,Home
645,449,3,1639672859,Toys
83,457,3,1657909172,Sports
560,445,2,1610120825,Clothing
441,282,1,1617056662,Toys
225,368,3,1612935295,Beauty
908,139,5,1661015916,Beauty
242,38,3,1616522242,Electronics
61,389,4,1658995311,Books
407,260,2,1654280549,Books
194,428,3,1625523458,Home
622,157,3,1615525563,Electronics
483,481,2,1670425466,Sports
186,327,4,1660044716,Home
259,143,3,1650581833,Beauty
230,127,5,1663705544,Books
260,424,4,1636656677,Books
21,191,4,1611221213,Home
129,360,4,1660539427,Electronics
321,139,5,1665441879,Beauty
524,121,4,1662016493,Sports
943,369,5,1668183865,Books
901,138,4,1610913298,Electronics
155,117,4,1640734319,Beauty
383,201,2,1644211617,Electronics
366,428,3,1648387081,Home
936,472,4,1618018506,Home
384,257,1,1667029765,Clothing
116,254,1,1614677345,Clothing
168,50,2,1661894159,Sports
284,329,2,1629651499,Books
18,405,4,1633927024,Home
454,438,1,1626855005,Books
434,178,2,1639851676,Beauty
425,139,5,1653706689,Beauty
596,431,5,1644357710,Clothing
786,33,4,1643805059,Home
866,89,1,1663854539,Sports
620,13,1,1622738338,Beauty
52,248,1,1622200806,Toys
201,369,3,1639622857,Books
533,374,5,1623133105,Toys
41,47,3,1670542450,Electronics
366,136,3,1640119069,Home
267,51,3,1649230228,Books
965,388,5,1623561018,Sports
764,16,1,1656388300,Clothing
249,331,5,1634802437,Electronics
839,358,4,1671167731,Sports
266,94,2,1638574140,Beauty
848,431,5,1671085183,Clothing
610,204,4,1628222675,Home
563,236,3,1622720785,Books
202,227,2,1650043765,Clothing
567,289,4,1636062735,Books
536,75,3,1639666982,Beauty
412,168,2,1645676253,Books
208,225,3,1637335984,Sports
98,226,2,1669925840,Home
237,138,5,1642562963,Electronics
148,375,4,1647589880,Toys
17,109,2,1660785317,Home
168,391,4,1654268671,Toys
447,66,2,1634912799,Beauty
416,428,2,1664828940,Home
290,25,4,1660114889,Clothing
728,133,5,1657716047,Sports
776,338,3,1611197778,Electronics
565,158,3,1614827846,Home
22,61,2,1666266935,Beauty
859,64,3,1643575879,Beauty
135,48,2,1622650228,Sports
260,450,2,1624680757,Beauty
879,8,1,1639309379,Home
253,467,1,1618587077,Clothing
964,93,2,1666360717,Electronics
146,90,1,1629116946,Sports
567,124,4,1627713239,Toys
241,425,5,1638931095,Electronics
234,384,5,1659304929,Toys
484,12,1,1644412037,Electronics
438,459,1,1638906082,Sports
4,177,2,1666521737,Electronics
82,77,5,1665888484,Home
949,494,1,1663840197,Home
887,487,2,1623706897,Sports
981,97,2,1647243964,Clothing
665,217,3,1634125486,Beauty
126,110,2,1670838766,Sports
921,71,5,1669624524,Sports
380,293,1,1617760213,Books
919,150,5,1624186347,Clothing
213,101,4,1652267472,Toys
409,182,2,1617906328,Beauty
258,204,5,1632069831,Home
867,373,1,1617649101,Toys
378,100,2,1664866508,Electronics
716,215,4,1671502426,Sports
838,279,4,1641019856,Beauty
43,198,5,1629740474,Books
874,465,5,1611516829,Toys
349,217,5,1643169063,Beauty
514,251,3,1611914780,Sports
329,440,5,1617139473,Home
447,119,5,1656224953,Clothing
278,405,3,1650297199,Home
473,1,2,1648060663,Electronics
921,204,3,1648375301,Home
211,393,2,1633174970,Books
484,240,3,1657293764,Home
465,55,5,1650270918,Clothing
797,2,3,1618397338,Electronics
289,265,1,1613057941,Sports
443,335,2,1631338408,Beauty
411,246,4,1657698982,Beauty
234,357,1,1611161818,Clothing
216,248,5,1647404749,Toys
933,489,2,1648940181,Toys
585,477,2,1670769605,Electronics
819,145,2,1616091537,Electronics
66,446,4,1626020931,Books
450,440,3,1637654579,Home
656,90,2,1626450892,Sports
131,328,5,1669887222,Books
605,295,3,1620019864,Books
314,131,5,1615518158,Sports
127,50,3,1671225866,Sports
243,14,3,1650682269,Sports
134,165,2,1661775334,Sports
337,106,1,1664752095,Books
146,417,3,1650485197,Beauty
279,345,2,1646725722,Clothing
436,404,4,1634418504,Beauty
708,222,3,1641019715,Electronics
917,394,5,1649097343,Toys
646,69,1,1664166687,Beauty
754,295,4,1615482353,Books
665,382,4,1643576310,Electronics
774,54,4,1620454647,Electronics
327,51,1,1632842725,Books
849,119,1,1624263782,Clothing
607,104,1,1638545124,Clothing
719,123,5,1660742522,Sports
847,160,5,1660456565,Clothing
614,360,1,1666145208,Electronics
591,81,5,1664017148,Sports
118,435,1,1661890359,Toys
865,39,4,1611915658,Toys
88,90,3,1668087162,Sports
390,131,4,1613770221,Sports
537,334,4,1634528834,Books
103,340,4,1660325187,Clothing
695,476,4,1668564019,Home
894,103,2,1613505712,Beauty
448,433,5,1664082216,Sports
837,372,4,1646474471,Sports
660,4,2,1667000419,Books
151,222,1,1672048668,Electronics
394,208,1,1627715657,Electronics
343,284,4,1656872447,Books
554,238,5,1641423645,Clothing
101,281,3,1669287690,Beauty
819,474,2,1649464961,Books
676,11,2,1666253020,Books
305,291,5,1668596604,Electronics
322,202,2,1636578265,Electronics
441,48,3,1618291628,Sports
112,198,2,1638463523,Books
346,363,3,1650274346,Home
678,299,1,1645459269,Beauty
44,117,5,1610172074,Beauty
764,396,5,1619048958,Beauty
243,337,1,1629748446,Clothing
641,51,2,1617430837,Books
720,72,5,1641342818,Clothing
903,31,1,1628165911,Electronics
660,82,4,1635266626,Toys
278,215,3,1649030497,Sports
976,285,4,1642105656,Sports
355,421,5,1649131537,Beauty
593,56,4,1640075355,Home
422,461,2,1623891062,Sports
678,77,2,1617748766,Home
158,185,1,1633261637,Clothing
662,292,2,1668875848,Toys
542,378,3,1656641288,Books
953,1,4,1662631378,Electronics
915,453,2,1626746432,Beauty
756,417,2,1655892332,Beauty
341,295,1,1615784625,Books
730,102,1,1616030771,Electronics
503,109,2,1656811758,Home
751,201,1,1611652255,Electronics
172,378,5,1662709771,Books
571,365,5,1650345451,Books
214,357,4,1662965900,Clothing
107,230,4,1610980298,Clothing
187,25,5,1631020530,Clothing
727,206,3,1667278940,Home
254,22,5,1664856605,Electronics
71,70,3,1650167335,Home
664,425,5,1632434608,Electronics
999,283,4,1629894223,Home
606,289,4,1670248316,Books
253,211,4,1662592211,Sports
711,44,2,1659886658,Books
747,78,5,1617601465,Toys
65,437,3,1661806070,Books
650,135,3,1654722486,Home
918,344,3,1640170446,Sports
602,438,5,1625772236,Books
771,363,4,1628564165,Home
542,435,1,1662317334,Toys
113,461,3,1658346727,Sports
152,208,5,1634659675,Electronics
541,249,3,1633991159,Home
914,362,3,1669289587,Beauty
881,50,5,1627841796,Sports
773,241,1,1648448438,Clothing
409,263,3,1643349141,Home
584,450,2,1648141157,Beauty
609,490,2,1648643508,Toys
362,5,5,1618408232,Sports
276,221,1,1621451848,Toys
992,240,5,1647539446,Home
752,305,2,1649096087,Books
690,458,2,1636538745,Beauty
968,151,4,1666040980,Books
818,267,4,1637430184,Sports
579,452,3,1644748864,Books
790,329,5,1632707409,Books
144,12,4,1665595396,Electronics
870,259,5,1622594084,Clothing
768,497,3,1644933116,Toys
329,98,1,1671609157,Clothing
154,50,1,1652262152,Sports
819,304,1,1656068689,Home
61,198,2,1646770412,Books
93,146,4,1632885737,Beauty
941,143,2,1648054436,Beauty
968,363,1,1661786000,Home
85,53,5,1631589907,Electronics
608,79,3,1643056957,Sports
456,390,3,1650575159,Home
623,414,2,1649589685,Electronics
620,470,3,1634075381,Books
196,25,3,1654957837,Clothing
301,155,4,1668357992,Beauty
366,308,5,1640424501,Electronics
996,190,3,1619180585,Beauty
653,17,3,1624344844,Sports
141,108,4,1641657972,Electronics
308,79,2,1625992835,Sports
256,126,1,1659036852,Toys
364,16,3,1628604009,Clothing
597,70,1,1621873743,Home
143,350,2,1653725419,Toys
143,217,5,1655276452,Beauty
92,207,4,1666265484,Home
492,334,2,1649963185,Books
601,117,4,1633989841,Beauty
718,1,5,1636800780,Electronics
673,307,3,1617601656,Electronics
51,320,3,1620076982,Clothing
207,356,3,1672290520,Books
814,10,2,1665221054,Toys
657,10,4,1609567130,Toys
758,428,5,1641704406,Home
450,170,3,1616577211,Clothing
211,396,2,1656674172,Beauty
335,95,1,1650045413,Books
979,46,5,1647268380,Toys
342,81,4,1654415353,Sports
637,428,4,1663130003,Home
794,186,2,1640330657,Home
971,27,1,1625154252,Home
406,197,3,1638463501,Books
868,308,4,1667147119,Electronics
899,88,4,1617719495,Books
573,391,5,1647198208,Toys
602,411,5,1661294733,Clothing
589,219,2,1667951291,Home
155,268,1,1653913758,Home
605,356,2,1637369448,Books
61,285,3,1610935988,Sports
413,253,1,1619183138,Sports
388,291,2,1634743267,Electronics
469,446,5,1621468427,Books
773,200,3,1625562288,Toys
95,193,2,1651841445,Beauty
817,447,4,1668712156,Sports
842,210,4,1624773763,Beauty
906,488,3,1614423116,Electronics
36,209,3,1626049339,Toys
313,143,4,1621460666,Beauty
769,430,5,1653417086,Toys
950,419,2,1638734668,Home
650,285,4,1637785194,Sports
262,247,4,1662578462,Electronics
581,109,1,1665478411,Home
488,65,5,1629680708,Home
494,105,2,1616355163,Beauty
675,154,5,1634536934,Books
291,36,2,1609836272,Sports
834,207,1,1635046611,Home
52,435,4,1619378144,Toys
609,343,3,1660857271,Books
532,105,4,1616063167,Beauty
199,214,2,1642920683,Electronics
837,405,1,1635591578,Home
572,455,3,1653898091,Toys
69,128,3,1670426762,Books
580,493,2,1663871081,Home
512,359,1,1627928261,Sports
45,371,2,1671212693,Beauty
470,144,4,1645196300,Beauty
806,339,5,1652166658,Home
327,2,5,1612993028,Electronics
135,426,5,1631226388,Sports
786,394,1,1645475815,Toys
975,302,4,1662858221,Beauty
395,40,2,1619762019,Clothing
220,438,1,1649944729,Books
279,289,4,1624319410,Books
786,136,4,1636952268,Home
579,93,1,1624418335,Electronics
860,197,3,1622601785,Books
61,136,3,1658551805,Home
687,413,1,1632163489,Electronics
884,464,1,1640597694,Sports
805,311,1,1650328538,Toys
64,124,1,1647649553,Toys
820,78,1,1646821251,Toys
829,236,3,1626312689,Books
849,418,2,1649496750,Beauty
386,133,2,1662208094,Sports
315,217,1,1631717631,Beauty
915,157,5,1627421672,Electronics
335,250,1,1671796779,Beauty
191,338,5,1634230107,Electronics
489,488,3,1630224577,Electronics
536,396,2,1639838597,Beauty
266,38,2,1610518458,Electronics
294,180,1,1639471253,Electronics
866,500,4,1658860747,Clothing
259,191,3,1646642134,Home
266,263,4,1657018406,Home
951,465,1,1654039187,Toys
527,79,4,1635433610,Sports
619,199,1,1667623903,Home
806,195,4,1621219816,Home
62,147,1,1621823650,Electronics
964,243,3,1647561860,Beauty
365,16,1,1625934035,Clothing
196,442,5,1647989079,Toys
989,196,4,1629305605,Toys
11,212,1,1609861821,Electronics
191,183,2,1666507960,Books
30,295,4,1671435068,Books
676,279,2,1609770236,Beauty
327,65,2,1649636551,Home
124,214,1,1614466488,Electronics
849,376,4,1619097765,Electronics
764,438,5,1611862400,Books
736,3,5,1658121922,Clothing
426,84,3,1613707834,Clothing
871,447,5,1664244038,Sports
899,324,3,1645425232,Sports
96,475,3,1615473451,Beauty
517,161,2,1609498814,Electronics
267,45,5,1609948096,Clothing
801,144,5,1639683970,Beauty
962,303,4,1671427631,Books
109,475,3,1610577413,Beauty
414,370,1,1671148048,Electronics
808,143,3,1641453936,Beauty
434,62,1,1661482667,Books
449,282,3,1624709198,Toys
530,279,1,1638581814,Beauty
492,82,1,1651046689,Toys
175,197,5,1669776022,Books
583,70,5,1610637519,Home
908,56,2,1627773974,Home
522,461,5,1638010156,Sports
128,473,4,1632272668,Home
108,209,3,1671289138,Toys
809,426,1,1663893327,Sports
910,102,4,1633504517,Electronics
979,33,4,1634730341,Home
859,410,3,1616491513,Books
22,117,4,1668308182,Beauty
737,269,1,1643444399,Home
300,351,5,1623144313,Beauty
463,384,5,1652433310,Toys
988,25,3,1644319862,Clothing
685,300,3,1669908799,Electronics
979,53,2,1646823789,Electronics
725,215,4,1662426912,Sports
229,380,1,1665422453,Beauty
783,201,5,1616359806,Electronics
407,240,1,1627135082,Home
232,63,4,1666523087,Electronics
916,55,2,1648336041,Clothing
288,329,4,1638568842,Books
767,434,1,1615530056,Toys
173,186,2,1615599250,Home
91,119,4,1618926941,Clothing
189,209,4,1620598822,Toys
601,394,1,1613092726,Toys
167,340,5,1630841119,Clothing
615,153,1,1655180539,Toys
38,404,3,1613482045,Beauty
100,446,4,1633188891,Books
268,480,2,1639192479,Books
194,445,5,1642713564,Clothing
16,173,3,1632738896,Home
368,319,5,1667504936,Toys
529,142,2,1629916133,Toys
682,300,1,1618597612,Electronics
287,42,4,1646594045,Toys
636,452,2,1621782064,Books
971,346,2,1655944500,Beauty
28,263,1,1611158615,Home
743,217,5,1610892338,Beauty
540,390,4,1617616860,Home
974,264,3,1624669945,Books
682,120,2,1630738427,Toys
909,263,5,1652310060,Home
257,454,2,1639024555,Electronics
770,134,2,1646794006,Electronics
778,266,5,1649536047,Beauty
554,272,2,1629396275,Sports
49,106,5,1643874169,Books
662,200,5,1629978306,Toys
742,426,3,1642002680,Sports
84,181,4,1665604022,Beauty
716,139,2,1670166812,Beauty
489,378,3,1609590442,Books
365,254,3,1621244989,Clothing
560,232,3,1622702260,Sports
303,300,4,1669520626,Electronics
117,138,3,1669980141,Electronics
754,261,3,1631521206,Electronics
986,258,4,1642843591,Sports
120,287,5,1655943101,Electronics
727,488,4,1668896098,Electronics
445,174,2,1661733398,Sports
553,89,1,1620703309,Sports
753,138,1,1618632643,Electronics
560,160,4,1620779846,Clothing
704,281,1,1654104927,Beauty
11,352,2,1620245372,Sports
448,494,3,1668705758,Home
626,212,4,1625194127,Electronics
692,279,3,1662819196,Beauty
563,338,5,1635211067,Electronics
506,410,1,1666453793,Books
55,130,2,1653558695,Books
456,25,5,1659943184,Clothing
414,274,1,1616214638,Sports
383,410,1,1624907369,Books
189,302,5,1636500615,Beauty
155,297,4,1625153111,Sports
20,289,5,1666285783,Books
173,382,4,1636585118,Electronics
963,96,1,1642887089,Electronics
614,66,2,1650570417,Beauty
211,21,4,1642659123,Home
986,232,4,1638689842,Sports
966,72,1,1650853944,Clothing
489,413,3,1611772061,Electronics
264,214,5,1655936863,Electronics
691,427,5,1641772785,Toys
513,440,4,1660857377,Home
696,423,1,1625015623,Clothing
257,120,1,1622846497,Toys
990,108,5,1618012115,Electronics
657,2,2,1618946569,Electronics
854,74,1,1653994113,Home
538,427,3,1641525023,Toys
30,234,4,1635035723,Beauty
256,210,3,1617301747,Beauty
128,190,2,1644127559,Beauty
607,301,1,1630246006,Books
852,245,1,1671541946,Home
25,75,4,1656972008,Beauty
931,418,3,1624573987,Beauty
657,336,2,1628884101,Electronics
441,271,1,1644929581,Books
868,426,3,1657248634,Sports
168,357,1,1641256590,Clothing
225,323,3,1643283255,Electronics
503,285,1,1640261362,Sports
461,432,5,1638219064,Books
204,215,5,1661715532,Sports
816,316,5,1643866661,Beauty
361,407,3,1630023696,Sports
977,94,1,1660522245,Beauty
29,65,5,1672200406,Home
258,276,5,1610945337,Books
913,134,3,1623349282,Electronics
305,193,1,1645129715,Beauty
423,243,2,1630313261,Beauty
379,8,1,1612444422,Home
488,437,1,1654376894,Books
668,144,4,1663092278,Beauty
258,456,3,1613786963,Clothing
412,9,4,1658560491,Toys
221,362,1,1647963894,Beauty
125,249,4,1637113566,Home
889,76,4,1650794062,Sports
991,325,4,1634513740,Sports
750,385,4,1671682833,Sports
691,468,1,1623641668,Sports
38,368,5,1629231044,Beauty
287,168,3,1615982584,Books
215,275,3,1661180551,Toys
7,474,1,1668067047,Books
989,189,1,1647651178,Sports
800,198,2,1634649719,Books
796,7,4,1649117218,Toys
52,331,2,1614331430,Electronics
362,162,3,1645019473,Clothing
505,151,5,1611197172,Books
520,265,1,1631742563,Sports
291,444,1,1633206975,Toys
51,362,2,1629285943,Beauty
26,80,3,1656709823,Electronics
972,255,3,1631848336,Electronics
818,72,5,1669886788,Clothing
29,27,2,1644570886,Home
151,35,1,1635840131,Beauty
582,282,5,1654037773,Toys
846,43,5,1652281166,Sports
978,64,5,1635122394,Beauty
529,308,2,1638579330,Electronics
400,347,3,1657446497,Clothing
91,180,1,1656547592,Electronics
730,34,2,1668230695,Electronics
170,27,5,1616403411,Home
556,129,3,1663857733,Toys
697,19,5,1639856074,Home
23,427,1,1668945699,Toys
748,101,5,1658684848,Toys
257,474,5,1635119016,Books
501,369,3,1666256257,Books
652,440,3,1615815831,Home
8,169,5,1668211105,Electronics
336,493,5,1660318694,Home
412,148,4,1614806676,Home
890,81,2,1637140240,Sports
76,27,3,1671406797,Home
136,217,5,1672229399,Beauty
946,132,1,1624520572,Electronics
103,439,2,1670652508,Home
701,152,5,1663553117,Electronics
399,301,2,1661235258,Books
591,414,4,1617928763,Electronics
738,468,5,1659522254,Sports
732,379,1,1627651420,Electronics
769,25,3,1660024409,Clothing
906,463,2,1661139320,Books
586,76,4,1644802402,Sports
781,108,5,1667348901,Electronics
485,281,3,1635278732,Beauty
612,375,2,1633978739,Toys
626,107,5,1638819515,Clothing
406,373,2,1629848022,Toys
